"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"GAD7_Q4_trouble_relaxing_recode",0.242057982909894,0.280603465949221,0.229029860369139,0.249585133848231,0.23710182127723,0.187367523491406,0.23965434778061,0.19428968380543,0.211779351111858,0.255597365383455,0.297910441819536,0.255556063628575,-0.0248463696836162,0.0006679420977099,0.19173839540027
"GAD7_Q5_restless_recode",0.295253315320325,0.204282651535368,0.229422365195484,0.218751948374658,0.197220767832139,0.21660070959689,0.266785547331495,0.162755260416952,0.206377483358447,0.211966496331002,0.175605557414549,0.188089180094871,-0.183593257248749,0.109766472768792,0.239102694026355
"GAD7_Q6_irritable_recode",0.218250471262682,0.232699924758207,0.235762983445039,0.249362997229185,0.272136313590399,0.205293743216293,0.240600018701945,0.187501845611728,0.202434066298137,0.196056058042463,0.230539117293468,0.0784568048173759,0.13757124993286,0.0438277871314069,0.127011458576563
"GAD7_Q7_afraid_something_bad_recode",0.254019606647685,0.246090380095415,0.225426158106866,0.205867356571635,0.209552347616317,0.221533116788419,0.258045975841052,0.234449059425448,0.250090732176543,0.216786195095757,0.144269080122243,0.152483642962111,0.0412498401050185,-0.0768172330828503,0.188581478806926
"PHQ9_Q2_Feeling_down_recode",0.222016062281211,0.224772009187198,0.283121362274624,0.168665750728,0.193033706754336,0.265439184411171,0.1937077156102,0.209730625670255,0.237839211010649,0.183522568751966,0.0772240173029066,0.227703049159376,0.218989610830504,0.085853367766124,-0.101843211898245
"PHQ9_Q3_Trouble_sleep_recode",0.201744261059874,0.27623542014593,0.233305549385844,0.185783987353807,0.245570195938477,0.184144153079716,0.145257690187242,0.15516286309175,0.13136007248172,0.162934895248295,0.199024130851229,0.267379651164155,0.167640220285337,0.180474582461597,-0.177475268290738
"PHQ9_Q4_tired_low_energy_recode",0.234057236279061,0.281769785328761,0.272429323739906,0.228627455967492,0.252104836548447,0.205574894536655,0.0877546452166621,0.183086114280914,0.163809611261504,0.144429080333919,0.205073379695672,0.247767917574179,0.220347386756576,0.181510836299319,-0.22721656554222
"PHQ9_Q5_Poor_appetite_overeating_recode",0.222346188968598,0.222273425403247,0.256564851557418,0.208062327241539,0.230325422931187,0.223561448481074,0.183377478418445,0.182173465224073,0.143006674750922,0.214241272975255,0.147416956618219,0.157517409383905,0.0800569743675662,0.23203278443002,-0.143268022721128
"PHQ9_Q6_Feeling_bad_about_self_recode",0.247465581867774,0.24034545595247,0.274442682776856,0.272961504742488,0.178488607705001,0.204136608223812,0.250102787719484,0.227183937362418,0.214446704123592,0.185379617574663,0.080949255529925,0.141940376432638,0.17685832788545,0.101397522161145,-0.0879470306657452
"PHQ9_Q7_Trouble_concentrating_recode",0.270384669739117,0.201868662283765,0.237734394800267,0.212987853078287,0.234461307833176,0.219463667115293,0.22166022094932,0.266328343478939,0.23885183854385,0.16274030202108,0.0550721301482831,0.192235869274221,-0.0511940975243134,0.137635284178531,-0.0386150158837898
"PHQ9_Q8_thinking_slowly_fidgety_recode",0.271002670077913,0.21663688627946,0.24667894952928,0.253812666215241,0.15856787638208,0.169118055385812,0.240406313551574,0.194924242063394,0.193216765491625,0.191296091864607,-0.0689580148398356,0.116042452611146,-0.183472030681627,0.216327491961641,0.0575360302385777
"PHQ9_Q9_SI_Thoughts_recode",0.209811386295108,0.197427759282349,0.239660071703437,0.294988634863827,0.142473747123494,0.250364700152909,0.228517122247199,0.244078765913336,0.151146273504284,0.15508414932919,-0.151626659315544,0.0330167304246284,-0.182577009199521,0.192528136666532,0.0521527982445913
"PHQ9_Q10_Impact_of_Problems_recode",0.291980768574743,0.219355005261703,0.233221258597242,0.184350150686846,0.175828056874649,0.209958683816096,0.245398449667782,0.178990558833525,0.170772233296469,0.158379581770929,0.14056381215845,0.135645146432721,0.102129115017865,0.0811624648445252,0.00211133042407034
"Covid_wellbeing_overall_recode",0.29554380232562,0.285179008948991,0.23641570235955,-0.185465376251109,-0.20827029602138,0.21770315721587,0.198843062364962,0.202521151879268,-0.0540533400239348,-0.165258649709009,0.11683286244888,0.21846026851612,0.166115447920279,0.235706254503666,0.208499208522638
"Covid_Wellbeing_Physical_recode",0.272227006474035,0.220609309846237,0.253795168294468,-0.161401364107012,-0.249917207866603,0.243215720564483,0.148453704851193,0.237125890687105,-0.0845059529856929,-0.122119225713315,0.0408193530483672,0.175925858424778,0.105604708613368,0.236967989794369,0.19562806639247
"Covid_wellbeing_Emotional_recode",0.250649472557273,0.234627995602131,0.251482124616903,-0.267376639916882,-0.264400473590317,0.245515306555639,0.285611925067007,0.268397437580767,0.154893641064465,-0.213339790569936,0.206638806044995,0.180128230306541,0.21223085951099,0.168685321683083,0.205888800955475
"Covid_wellbeing_psychological_recode",0.227193525136406,0.236960323771816,0.260369724093897,-0.225722977373222,-0.188030581939517,0.252111835412411,0.272163189414752,0.250908197366854,0.168731235717413,-0.207065014703254,0.242725455448532,0.214614316261793,0.22541222640389,0.187239140734523,0.159219200634205
"Covid_wellbeing_social_recode",0.201306770350416,0.214223632264603,0.116329685837703,-0.261760317414978,-0.0962099507530142,0.157678469058058,0.149477718910495,0.146391785211008,0.0446661344001274,-0.17348188651262,0.208556609545891,0.131280710115089,0.186141037617202,0.130442472593917,0.084414154851036
"Covid_wellbeing_financial_recode",0.244606433780604,0.254679211111302,0.249483243756569,-0.156189437557906,-0.17605229787451,0.10332513559103,0.209145051709427,-0.00480616193569782,-0.167727581139155,-0.0576748772693863,0.202343032804368,0.256877802010495,0.210517409266396,0.185056683936494,0.137341266247885
"Followed_Protests_recode",0.278904438138518,0.23931191846883,-0.19533908421312,-0.205307759201793,0.202955108831683,-0.00238046817337894,0.136772647505022,0.146338154565985,-0.214263856291463,-0.224740896958596,0.163583424236935,-0.0261480719780923,0.00732819978894904,-0.0824588484965838,0.0625624741052852
"Protests_support_recode",0.271876890538856,0.101971933573946,-0.23293397831852,-0.213580191772275,0.248496178389709,-0.234774982636848,0.212216398874195,0.235727348505458,-0.210052324816379,-0.235063363336489,0.169891258164714,-0.0487579015938572,0.141072210513328,-0.166421668107335,-0.117851244758192
"Approval_Trump_Protests_recode",-0.199222508184089,0.259090926428052,0.29800421906648,0.151793219963309,-0.222583985390816,0.0742177395886591,0.140069589346811,-0.0159980098718116,-0.189825635105063,0.189638413457723,-0.220241460632966,-0.198106789191814,-0.167328029997678,0.172673784733588,0.190765221007704
"Protests_appropriate_response_recode",0.0738582777300482,0.19093669449917,-0.105643973297289,-0.232054333527158,0.115205151009034,-0.173429163787526,0.21263809815854,0.186908646905815,-0.11042105382861,-0.0788816871777588,0.104002258592387,-0.203145525749939,0.0547181866242789,-0.130633767059761,-0.178772836332881
"Protests_propertydamanage_undermine_recode",-0.130748000348501,0.20724426273812,0.0421534405747876,-0.230181095319726,-0.0484640250179615,-0.0951593883510145,0.115416165135373,0.102987866639988,-0.114675749918073,0.0567983403537248,0.0752456907616102,-0.171602646213189,0.0594730199677801,-0.123015948422727,-0.128618820493486
"Protests_sympathy_recode",0.199637198758047,0.161185288544904,-0.194025613911042,-0.259696409105529,0.170872021638048,-0.1786430388289,0.224274948924209,0.158983307964251,-0.0836105587240527,-0.155213289075986,0.192361972986134,-0.155604608612752,0.147975356086346,-0.226573604092305,-0.153275667330273
"Protests_police_good_job_recode",-0.252551592652175,0.219365146126052,0.24305405730368,-0.101669782469584,-0.233376477015312,-0.0576579753976917,0.0724003749541307,0.0702189837693496,-0.213511027857981,0.197419722169851,-0.134046735566978,-0.174214838014304,-0.211601150341717,0.0629456253794877,0.0188338051268594
"Prior_Covid_experienced_racial_discrimination_recode",0.26347207018771,0.185887414486617,-0.242956882906385,-0.250259182786567,0.233659895526065,0.222662168299759,0.176209434080571,-0.226372358082625,0.202875261204398,0.211326881505554,-0.195856829960691,0.186918747809266,0.169100055177055,0.207902980486253,0.196950034154658
"Covid_experienced_racial_discrimination_recode",0.258042638227879,0.247102723079882,-0.255924264785323,-0.279370669967671,0.263425931201734,0.236504572569706,0.227462482739529,-0.279806235207231,0.18863235934842,0.192126108031747,-0.180088240061497,0.174288806062656,0.250846433273793,0.199636561074026,0.218818548143166
