"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"Coping_alcohol_drugs",0.022833755144123,0.0708210711947325,0.17250507130915,-0.121940247327243,-0.0451952545051799,0.273582735976902,0.120204469635255,0.082933073785614,0.149248949430884,0.235159388043655,0.0935676955050974,0.0351817408630337,0.128066568901748,0.112778826167132,0.0761772614614301
"Coping_optimism",0.0171464236786048,-0.0139246591257271,0.0835266725400917,0.0239244720096883,0.323621814569861,0.0673048334570071,-0.0873708605478832,0.0643617436755301,0.481350789435,0.0440165589534507,0.0604404878456969,0.0376217782716134,-0.0851031516556417,0.020973192497227,-0.0418041084005588
"Coping_humor",0.0175148564538943,-0.00251474849523934,0.0810326915632513,-0.00513040937055604,0.121150734385333,0.145459228736028,0.131557307619939,0.146098024846415,0.424884502170376,0.345925210174292,0.0569396621552335,0.0967881858947942,0.0515607284553495,0.0327799428206604,0.139727274824797
"Coping_movies_TV_activities",-0.0146590943116304,0.178693800126149,0.0834858410636202,0.0998924878049988,0.220002743472696,0.00901190002910294,0.0761311139005704,0.0608930874472816,0.566835627235173,0.0490308937031757,0.04686105479837,0.0369007731492585,-0.142070113502249,0.0589623937813719,0.0113672685800046
"Coping_spiritual",0.0371197702621251,0.00769850796476159,-0.0209661170034686,0.02048168802243,0.472375919152388,0.0382761605286355,-0.0352668963450326,0.093161501755686,0.25038057298383,-0.158003589445132,0.00878649443670398,-0.00582211713665868,-0.0167336352741794,-0.0413647901073029,-0.133298011937174
"Coping_outdoors",-0.000934597869129526,-0.0587631347023846,-0.0148432592308801,-0.0235711678181798,0.624813111804875,0.0779777596596964,-0.0207298107786243,0.0480325338989993,0.211802565769083,0.14768443557814,0.0585870512731977,0.0283755602203991,0.0259331018358133,-0.0155260263058928,0.0529297005397441
"Coping_pleasurable_activities",-0.0359719826707386,-0.00770991025694352,-0.0508989827070804,0.0647339698798564,0.514714080678929,-0.0486698542845162,0.0180058023016208,0.0242559832052119,0.364472760329796,-0.0331305784148394,-0.00849539617775972,-0.00407790706138315,-0.0989543906187469,-0.0181979281941876,-0.0794448879154832
"Coping_not_show_emotions",0.0471020495753566,0.116386941706786,0.196543387610418,0.140015260391225,0.188863796138683,0.121133297065341,0.0212491671240746,0.104107069386663,0.414742976885695,-0.0235978129092804,0.120613248951815,0.0426967780888846,-0.0817021316339527,0.0409468126968173,0.0881942236576714
"Coping_exercise",0.00336856805494878,-0.00592882799579292,-0.003521774475545,0.0310729901242791,0.674785460563686,-0.0054240476578597,0.0334634524327598,0.0649631459575418,0.121953715803357,0.0899143174511862,0.0547367781700214,-0.0171365270704884,0.0416747861008782,-0.0778697346476699,0.00551461525607998
"Coping_nutrition",-0.0225767585826568,-0.0126816040665863,-0.0370031295493136,0.0670282082515563,0.681271414360558,-0.0322753199536503,0.0264006186392554,0.0493535200030361,0.105769515982527,-0.0459037193626027,-0.0495591406895406,-0.0612277113933772,0.0317281142900059,-0.0511098151705962,-0.110630552541605
"Age",-0.0105788684062144,-0.080170382633525,0.00693599638949789,0.0371904168080495,-0.0206260352534335,0.0571491406818683,0.076155604253354,0.00116262149699241,-0.036515616495462,-0.175739009742143,-0.0503322942987586,-0.0251529383422665,-0.0634081265929143,-0.0855604546983599,-0.0880872432973324
"Education",0.0117857766590162,0.0399532759009805,0.0825798112438572,0.0181243738145642,0.0836296628993759,0.0150012397929004,0.0226331113927967,0.040532624182648,-0.0235621598317491,0.0845075329228376,0.0354807122187793,-0.133365737433684,-0.0302544697596226,-0.511634731895137,-0.211977525020643
"Income",-6.39772394264632e-05,0.0109869434683164,0.0233550286283615,0.0185425248541975,0.0349662701524141,0.0350596249789959,0.0366465444387553,-0.00151818972463896,0.0706387097700761,0.0691049115026783,0.0284942952450122,0.122681534987809,-0.0775392565235439,-0.624573222264843,-0.0317336224749999
"Population_density",-0.00937067344970044,0.0321251435802117,-0.0113693099511267,-0.130516077045217,0.0793876591305004,0.0290753352765841,-0.020085231176418,0.024095700053639,-0.0735795252280008,-0.0605621172248701,0.0307927323054865,0.0198653306704495,0.0866107339742186,-0.0187976048787736,0.0139630649730905
"Sexual_Orientation",0.0435154454925501,-0.0152402250942707,0.0319652136839169,-0.00470764374668533,-0.0493818441852547,0.000771941781199238,0.132645815072685,0.0499638613709898,0.00422838176763063,0.19639284856556,0.0215282081044541,0.0575063090731158,0.00335399704253,0.0912182440449277,0.210670767778262
"Marital_status",-0.051643220784889,0.031214486535076,-0.0390596874762834,0.0454226899641276,-0.0954205643966384,-0.112464610769794,0.0376277771956254,-0.0280808484011316,0.103296650345531,0.221571112415857,0.0072881856213728,-0.0908596095567935,-0.0315935988860901,0.307745389812332,0.19152025695086
"Number_household",0.0155513481007901,0.0135006311990148,-0.00703050186990936,0.018585474885616,-0.0130887855318556,0.0376613787882736,-0.0596470648991459,0.0191471687803826,0.0300662491978456,-0.00367280339854123,0.0654169835398431,0.840130187258943,0.0253506212271039,0.00294522189184078,0.0567909647248967
"Number_adults_household",-0.00319897154029919,-0.000278438824129821,0.00342249988736811,-0.0137314400644967,-0.0142221921994986,-0.025664359414498,0.0694623708459952,-0.00695326430594557,-0.0169399520411349,0.0192417258052557,-0.0209845414336059,0.806445498902096,-0.016538022932782,-0.0146799381346942,0.0083648914798051
"Employment_status",-0.0321893553581328,-0.0104333296337102,-0.0399767281939351,0.0256701672684715,0.0240143511428535,-0.128448610497722,0.141930553350228,-0.0705198206449783,-0.107978820553325,-0.387683585056209,-0.146456277727223,0.00846134083261037,-0.0761445017568019,0.236845839338719,-0.0151162105294615
"Academia_status",-0.0448025996202109,-0.0158890376788054,0.0744774450999618,-0.0193376668551591,-0.0126785870180511,0.0825562427940266,-0.149226203338387,-0.039999424764335,-0.0730147628207119,-0.423652584852568,-0.102265359373102,-0.132708729563551,-0.0340513861831674,-0.0208532818579737,-0.107296724824052
"Vote_2020",-0.0080417178013565,-0.0266605511932475,-0.072948515149009,-0.114783397240152,-0.0126583134258544,-0.0278264239222316,-0.000650972981505682,-0.00396194556064286,0.00106216923116441,-0.0124155347395709,-0.00510445729204899,0.104825215270689,0.00142889485978763,0.185156082332177,0.585103605161874
"Political_affliation",-0.0112412821868028,0.00111460146344089,0.0281603317136069,-0.0320549948670765,-0.00765062309189868,-0.0301741926848132,-0.039909032976247,0.0310557667450483,-0.0510414985208268,-0.0380537219905955,-0.00419364441546115,0.0308822855803316,0.0122355594524942,-0.0559871557315191,0.525127443227766
"Political_views",-0.0204463098092293,-0.0348528041196991,0.028500833106413,-0.156000855286085,0.028782762234126,0.00952239589987504,-0.134726085271811,-0.0205977194196589,-0.00699794401983099,-0.252086862065018,0.0326575809469223,0.0324976340470674,0.00790076653289929,0.0351028748240414,0.192722836495417
"Find_out_study",-0.0492242437473656,0.0136258398370167,0.0628961550901734,0.127665241489753,-0.0986959588978576,-0.029714482188095,-0.177670537279946,-0.0450277503432358,0.0730849856236808,-0.275833289003286,-0.0282082966411039,-0.0229933261030273,-0.29588548253657,-0.0753699461540705,0.021625622271331
"GAD7_Q1_Feeling_nervous_Recode",0.113089645276941,0.513894432990866,0.26866825705923,0.0451441237956675,-0.0171121673551788,0.312157341754846,0.288531064542103,0.152810346606661,0.163872386022616,0.135900307018124,0.14550485212503,0.0907233022933426,-0.0869013432358032,0.127166374640084,0.10325511721499
"GAD7_Q2_cannot_stop_worrying_recode",0.101738637533876,0.691801147496411,0.25163022089759,0.00913665929595184,0.0152041025707078,0.295912939812729,0.242826423691305,0.107657155117873,0.116839323959902,0.177735959572015,0.135817312926665,0.0533144222637015,-0.00406203176890258,0.170654292867533,0.0894866382279915
"GAD7_Q3_worrying_too_much_recode",0.116095003274153,0.689273213874157,0.253187798052873,0.0444128751167159,-0.0420109719786578,0.315635692445473,0.212187117844295,0.121173605063455,0.14629325306406,0.0831262804650256,0.125571609005043,0.0774423501230749,-0.0309252906043954,0.170391657567376,0.0893744007398514
"GAD7_Q4_trouble_relaxing_recode",0.103128813027975,0.44342013236104,0.262448731758282,0.00416662403605646,-0.00250162215358652,0.560534035841226,0.251843105280824,0.138826251048761,0.0830250261356385,0.134191712600037,0.0926615930800873,0.103872325140755,0.0345778704933054,0.131692099782589,0.0658417369666732
"GAD7_Q5_restless_recode",0.108846754300385,0.272204436411956,0.133824214159778,-0.0598174295316399,0.0486881459102729,0.562577870786811,0.325242136043317,0.162204764481689,0.0377823941128214,0.221701481253533,0.110811103661084,0.0731872364148647,0.0930626823908361,0.157987008596263,0.0964779897089128
"GAD7_Q6_irritable_recode",0.0725418245944786,0.390269889696615,0.282247989658356,0.0602471571311769,-0.0582111887425626,0.371918269838398,0.244583244398913,0.134041476277014,0.183731394683161,0.153782855211597,0.163079090447534,0.111445539357308,0.039681892158759,0.108369426068582,0.185448879787643
"GAD7_Q7_afraid_something_bad_recode",0.107733845095715,0.470566170636679,0.164112921782974,0.0334200195567315,0.00361453044480573,0.384504807309281,0.343813020119326,0.156681985539881,0.108867451977468,0.122784380982748,0.102660041020874,0.0866655316275974,0.0476058382703375,0.133309428896785,0.113495709472002
"PHQ9_Q2_Feeling_down_recode",0.1583837763633,0.336040003778219,0.4602258930807,-0.0177940605476926,-0.0374415509777123,0.18043349938145,0.352716095600793,0.170890238869888,0.110789367170922,0.0687684932355198,0.118408616109029,0.0160879421520608,-0.00967024061571799,0.156744367635595,0.133268128411563
"PHQ9_Q3_Trouble_sleep_recode",0.108514294615055,0.226673656297043,0.581373542597389,0.0314531415977247,-0.0251384893595499,0.267533879262739,0.223961801746292,0.135086079268403,0.0938203192007716,0.102921147705196,0.0997473184233895,0.0297816636090691,-0.0251334999818931,0.12390577669332,0.058740686350331
"PHQ9_Q4_tired_low_energy_recode",0.109598240436852,0.248061936014109,0.644219960717999,0.00882033348721126,-0.0146989507317537,0.220237931058265,0.258997866550892,0.0933565394732426,0.140801571534274,0.117314678147969,0.124096353715024,0.0646349386929025,-0.0633693645132839,0.128625401644947,0.0712957069037487
"PHQ9_Q5_Poor_appetite_overeating_recode",0.0684588945574532,0.162030488940469,0.499759752572593,-0.00358755527970021,-0.0498332697343398,0.289957968976883,0.315347737917141,0.122839661898647,0.09453415338688,0.135615230464423,0.15589844797627,0.045105671105317,0.0580932529546014,0.146944462790625,0.105024054813936
"PHQ9_Q6_Feeling_bad_about_self_recode",0.107963835642675,0.311447067402082,0.431716644852555,0.0364313399397525,-0.0537060539679636,0.215005949762845,0.365875826070264,0.112556321957755,0.116242688681353,0.128221611277816,0.0834879720419848,0.0867996046379871,0.046957341755695,0.201810257994353,0.182963963345995
"PHQ9_Q7_Trouble_concentrating_recode",0.0860633575662179,0.226813728741592,0.34341939652911,-0.00504007661744911,0.0391526744102935,0.338409318506201,0.452842376535062,0.120613348604319,0.0214266600553054,0.174303356932227,0.0965795900990795,0.0302691242848848,0.0279105492564684,0.126752490512509,0.122911761427409
"PHQ9_Q8_thinking_slowly_fidgety_recode",0.0437990910002225,0.125711918578085,0.228992258065826,-0.0680542708247062,0.100662992553978,0.347728659421423,0.436906028272636,0.135681520041487,-0.0303710339675873,0.237133977092419,0.0526979102336168,0.0755888205924642,0.186287109005721,0.177212748530612,0.155597037594649
"PHQ9_Q9_SI_Thoughts_recode",0.0161920971251964,0.140729298442632,0.186559214683149,-0.0864069675691043,0.0457027762830281,0.242384345180012,0.480206011844735,0.087304346717974,-0.0335755411101471,0.306013757704607,0.0642499219663478,0.0471914223335085,0.243719839466949,0.130963944183974,0.165087907754544
"PHQ9_Q10_Impact_of_Problems_recode",0.135988724833129,0.274403055358742,0.314946085151738,0.0529590358189655,-0.0260689031403495,0.285559885021599,0.305632110706029,0.141731974701585,0.126846130875111,0.145915329650027,0.122009160327551,0.0679204197934925,0.0243641127054616,0.194197286374917,0.10832549332503
"Covid_wellbeing_overall_recode",0.686024281308559,0.101257414921858,0.140615090496537,0.0709227451242117,0.0538793926777779,0.100685021408334,0.0558846594978873,0.153950378312174,-0.0054938960011152,0.196063993901582,0.165902572376371,0.0676004534096255,0.107003556512347,0.134662901745513,-0.0531068660460149
"Covid_Wellbeing_Physical_recode",0.631760954831229,0.0712084039044366,0.0974624464192409,-7.92246553624154e-05,0.0427015636777957,0.0503829033395759,0.10538978623821,0.0951966881761119,-0.0585574755827833,0.196837093688267,0.199214902775158,0.0616942137575824,0.155906970288297,0.144251353745355,-0.0660328420806226
"Covid_wellbeing_Emotional_recode",0.814062476914493,0.135543122739064,0.0703910135537872,0.0948329829250244,-0.0201915426041007,0.130219168248389,0.164182546309039,0.132639684642607,0.099463776413138,0.0605147469434414,0.132497005503791,0.0579117685303788,0.0291520169851891,0.0637538624187385,0.0251753582282929
"Covid_wellbeing_psychological_recode",0.767201365241146,0.146030658889902,0.155752972913582,0.0847476413056967,-0.0267559532733611,0.163344787344664,0.153734004310281,0.132804840915275,0.116331949909904,0.0695663331314621,0.12944942724753,0.0319177870659083,-0.00692063849615504,0.0420251036745012,0.0447187121628855
"Covid_wellbeing_social_recode",0.540222452748346,0.0561989930500457,0.121112813709904,0.147621209669223,0.0120131900974486,0.0826492740162214,0.0384216967991411,0.139699264752475,0.11002498908479,0.0478121908964233,0.133132416597835,0.0271462359883403,-0.0355581852748019,0.000742725064430443,-0.0665382201453219
"Covid_wellbeing_financial_recode",0.544907009352784,0.088941698276732,0.208305855027167,0.0824766695018839,0.0250153320048007,0.142032165893195,-0.15561226166629,0.155961187974331,0.0339949630970989,0.0937893026854192,0.122384779913738,0.00827597573812743,0.109546491643831,0.255197939825357,-0.0780326186279577
"Followed_Protests_recode",0.135107902676626,0.0379171479679894,-0.039794586134841,0.493287679355383,0.0910844135512007,0.085262293238872,-0.0272171923361542,0.117836587249249,0.045561655397959,0.235687041745587,0.108430897416062,0.00509138660896105,-0.0992957841845404,-0.0623725715936267,-0.230986238643404
"Protests_support_recode",0.0545842697340197,0.0135994127008314,0.0139018568583983,0.710855217183686,0.0584035890314069,-0.00870314137399711,-0.0241254166264573,0.00721243968837806,-0.0127913833707602,0.0642508230926731,0.0827303738506874,-0.00569657951603152,-0.236358885690976,-0.000988233674675154,-0.118058689303079
"Approval_Trump_Protests_recode",0.0372980773004897,0.0100303690206174,-0.0340478429067261,-0.16348164518486,-0.00239802655863556,0.0121586296716848,0.000711083071848535,-0.0521397923955071,-0.0272899743113156,0.124509516878833,-0.027710469390964,0.0398747147288052,0.694580873233213,0.0835060888947324,0.0853060978617127
"Protests_appropriate_response_recode",0.0242115073245087,-0.0391329155468965,0.0190404888355449,0.556037511470817,0.0117167441875318,-0.0364688953031348,0.0685652944395839,-0.0241514317908419,0.0999709028215554,-0.0862844555242918,0.0234433574957784,-0.00559607038182964,0.0463657812011757,-0.0584318545723384,-0.104624915855153
"Protests_propertydamanage_undermine_recode",0.0597702954801735,0.0201898917590339,0.0340130739313992,0.297542133262961,-0.0330945403657866,-0.0727371738577321,-0.0162649339416026,-0.061893144801704,0.104158681951017,-0.211008728798949,0.0104362951450823,-0.0344587794237585,0.233960275010314,-0.0746698048838968,-0.125311806042322
"Protests_sympathy_recode",0.054233365837207,0.0260258367771537,-0.0180038859845435,0.647975843220337,0.0110760837274239,-0.0248038384890674,0.0268399746022277,0.0322269840840512,0.154884600489634,-0.0650238533266246,0.030223129195678,0.00796038699583069,-0.150559160482603,-0.0246416141000383,-0.133608470861656
"Protests_police_good_job_recode",0.0435232299426307,-0.0712156297658174,-0.0310256976452536,-0.0184119104437216,0.0391166449516849,-0.0150829090123467,0.00300073523694955,-0.140935996488077,-0.0715813546762298,-0.126609397658656,-0.00458820118388305,-0.0327707829802857,0.609636705997692,-0.00536891691302904,-0.0861281009607487
"Prior_Covid_experienced_racial_discrimination_recode",0.0488649442827695,0.0230425286050955,0.03154495757457,-0.011767503440353,0.0505984224370186,0.063599781406118,0.0839919858672975,0.806473501017018,0.0132798717766092,0.0463747419494206,0.0762271854601551,0.0300867324995159,-0.0565995506953611,0.0354080081937352,0.0145293207521737
"Covid_experienced_racial_discrimination_recode",0.0757289691563863,0.0558682799418067,0.0469157349185473,0.0447344388172402,0.0351276905505043,0.0456976051373555,0.0257016032961386,0.882109643889229,0.0753252791126854,0.0579148366894842,0.0671810950493928,0.0177064391570431,-0.04146094521855,0.0312705548714915,0.0283231387272992
