"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"PHQ9_Q5_Poor_appetite_overeating_recode",-14527.2883594497,-14527.2966764179,1.73845098728005,1.10693327383786,0.862583960740378,0.136574073303516,0.0606579695488688,0.0852029883815875,0.236092722506838,-0.0164003973142062,0.237189611764929,0.0887429712469142,-0.0295254113846752,0.0746806145174848,0.00894889911854076
"PHQ9_Q6_Feeling_bad_about_self_recode",86514.5633483503,86514.5331072589,1.91817705732815,1.27394525852521,1.05687448695482,0.11060265982544,0.203365186441543,0.214343284054963,0.156180587830211,0.0964835765952405,0.207733798782322,0.125515776575674,0.0450709819182548,0.0714509272822757,0.126000982946203
"PHQ9_Q7_Trouble_concentrating_recode",-122218.571111985,-122218.612125519,1.99541708211338,1.18560654928808,0.939632925204337,0.17907030655015,0.189678167498419,0.174780728680908,0.219574281181649,-0.0553914038996319,0.129600087749976,0.248837343122727,0.0166738967907442,0.0150274406575944,0.0340298893231897
"PHQ9_Q8_thinking_slowly_fidgety_recode",31649.1859461983,31649.0045765057,1.53707187507282,1.07037601953108,0.665270633984419,0.0738721160128917,0.166214828659915,0.224570320186031,0.117384436267285,-0.138485814085974,0.122157339536362,0.249267406454991,0.0413466819891669,0.00486176628365432,-0.0161502633756034
"PHQ9_Q9_SI_Thoughts_recode",-60773.3058279415,-60773.4822731659,1.475948829587,1.00212248991087,0.610632051687021,0.0380360240171894,0.145608148393527,0.152294965702915,0.083099925857353,-0.210989142651599,0.0346724178104262,0.172113931530781,0.054090339440389,-0.0281226361554155,0.0822336898569102
"PHQ9_Q10_Impact_of_Problems_recode",8138.02155782987,8138.00975081953,1.74128162459143,1.02097143605453,0.881571909708832,0.12459511344507,0.237178713302874,0.158621498275482,0.114806811243979,0.0438210894674763,0.159497419495456,0.128141705933935,-0.00335819681415394,0.0315800650411579,0.0195207236080855
"Covid_wellbeing_overall_recode",104473.226909822,104473.118398799,-0.0554583218343699,-0.973172440122865,-0.214538846707288,-0.674159657277229,0.0160450397378183,0.0437169270828462,0.00830084187744654,0.0635611748676784,0.00647099594316234,0.0508178709634655,-0.0505381472635524,0.0436828208502586,0.038268405426161
"Covid_Wellbeing_Physical_recode",115422.471497168,115422.314840477,-0.155626755327176,-0.928395488369152,-0.234934715304201,-0.726100304377993,0.007887039537783,-0.0116729264593691,-0.00575404721701286,0.019192725280021,0.019233750572531,0.0724973960008536,-0.0508792543038951,-0.0176287431538844,0.0794061166788255
"Covid_wellbeing_Emotional_recode",-47563.4560953321,-47563.4865426613,0.102353074836457,-1.1773690986292,-0.182641364711956,-0.736614532777453,0.0106822203018228,0.0504392528063692,0.0263489282346926,0.199341529285124,-0.105352121493373,0.0435777982092508,0.119460075528981,-0.0703753742991356,-0.00189922204365849
"Covid_wellbeing_psychological_recode",-138929.386028479,-138929.37750024,0.359897442302713,-1.00360466409773,-0.0722630013200888,-0.627520810687231,-0.012666904836442,0.0315264131628894,0.0770098517915019,0.201427690243925,-0.100118830533986,0.0299023168215757,0.0869718401722218,-0.0178004712458412,-0.014041894442302
"Covid_wellbeing_social_recode",-26573.4676069516,-26573.4417512315,-0.0408576249361285,-0.898022692637791,-0.187358139186904,-0.392059144065598,-0.0503354494261223,-0.0119692045125148,0.0679702220993909,0.0917197914384143,-0.0374989244473349,-0.0193531628387162,0.0242773937020969,-0.012984140234999,-0.0187324432738399
"Covid_wellbeing_financial_recode",-19613.2414801304,-19613.2436171891,0.0423644850051383,-0.816331153418422,-0.191746937002813,-0.478575319920003,-0.0163100211437949,0.0342121978864284,-0.0916104076770617,0.10690788910469,0.152110712189127,-0.070211760852672,-0.185275851015197,0.134968769666872,-0.0739696416315964
"Followed_Protests_recode",-12916.5659308931,-12916.4804680749,-0.0688387915550401,-0.440234344766812,-0.00346716697930164,0.136089005277138,0.0587683579804718,0.0223860606217236,-0.042487519920069,-0.333718787036451,-0.103691004588187,0.00928194428354988,-0.083339375843391,0.0401609768120515,-0.0349584367559671
"Protests_support_recode",-33876.1496938482,-33875.942549965,-0.0765131987405806,-0.399209409359503,0.193775375250307,0.208812766794919,-0.0904712344657192,0.0266832875638305,-0.158134257941466,-0.298791287014194,-0.0424305912089491,0.0969164363375111,0.0194644703023432,0.0819098743677422,0.00999163833574571
"Approval_Trump_Protests_recode",112850.761384807,112850.40483741,-0.154738272160578,0.0317428470040974,-0.172083253520542,-0.403781929848946,0.0939723326852049,0.100059631552802,-0.155176090255028,-0.191070252329533,0.163516173667598,-0.284832015956131,0.113815475286661,0.0661141734217006,0.0218664650616689
"Protests_appropriate_response_recode",-22804.9623054849,-22804.8846740953,-0.158597220854362,-0.338991406195053,0.0891991028310682,0.111621276802449,-0.128763450874468,0.0684581986719738,-0.101302230390136,-0.265239102759923,0.0646180231961985,-0.108879002349222,0.184760758027996,-0.0467135226543689,0.00267964784923047
"Protests_propertydamanage_undermine_recode",-52417.6964368105,-52417.6948377275,-0.132819002979127,-0.289142052517238,0.0431080094124787,-0.0498013770102521,-0.0263151658919669,0.0515428838578565,-0.0335210702274629,-0.116438402462804,0.200049158128999,-0.248500659710609,0.181312887763138,-0.0444328248186743,0.0263693868076557
"Protests_sympathy_recode",-2528.3615728861,-2528.18269233836,-0.0794628504304323,-0.354958513262031,0.16150608542894,0.228979460500854,-0.0626945905270786,0.0799077052494971,-0.130821083729868,-0.190908343310589,-0.00312904215891931,-0.0492878568731574,0.122612028537846,-0.0509698851244523,-0.00924648631713336
"Protests_police_good_job_recode",-13294.0758630587,-13294.3620026877,-0.353844062783289,-0.263153566079157,-0.180489079881358,-0.364735080751827,-0.00425065447717409,0.0611092974074737,-0.0712078376339153,-0.224866093008609,0.286190265977119,-0.244951782746459,0.156755653543629,-0.0284151040025388,-0.00858131120741806
"Prior_Covid_experienced_racial_discrimination_recode",13968.9714620956,13969.4253661814,0.341431707294756,0.0738245295894179,-0.681145101433808,0.471316575502229,0.09309373041699,0.0888998119174775,0.0778463124961993,-0.0237212337744948,0.116195882359713,0.0174640944502692,0.0125747938587479,-0.0348863020588227,0.0298672048458499
"Covid_experienced_racial_discrimination_recode",-45607.3382908143,-45606.8139121088,0.3616649550783,-0.0264051751949237,-0.766899505902369,0.530973266067801,0.0918063458963289,0.0908196793195536,0.0390092809858397,-0.0166414019718377,0.106558440541931,-0.0796029910924302,0.0140473820503808,0.00709874285975275,0.0363145374018
