"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"Coping_spiritual",0.0367891314358746,0.00512649851096373,-0.0275176164512776,0.025866884597011,0.479609454067028,0.0269185436919689,-0.0514955030089823,0.0906163665090733,0.235544562886359,-0.165634608614441,0.00480023328759995,-0.00655362703491581,-0.0096311009164659,-0.121675300279423,-0.0452826828238846
"Coping_outdoors",0.00502295677314283,-0.0529820551005035,-0.0122561933747643,-0.0238336365033283,0.628860590736514,0.0888145167304622,-0.00905216055562105,0.0474080446839471,0.199211419092462,0.146043576929271,0.0556238411742886,0.0264054080841056,0.0222021899424529,0.0525111489304825,-0.0278071299988459
"Coping_pleasurable_activities",-0.0367957081805323,-0.00903275896194882,-0.0491028588735091,0.0728558015191816,0.5235623980067,-0.050335452668821,0.0140407348992051,0.0237069348207558,0.352870012415487,-0.0397204823199463,-0.00985533830280406,-0.00470324912371435,-0.0913173881120755,-0.0724042976175998,-0.0211551688373439
"Coping_not_show_emotions",0.0597293645629871,0.131684750347627,0.204519181717741,0.141727450259448,0.197130002401266,0.119543908417312,0.00957617672632421,0.103992119031869,0.409868181904602,-0.0328510457035769,0.108845515416386,0.0357817239792284,-0.069695020061326,0.0822335565828569,0.00107210660709501
"Coping_exercise",0.00620321561373937,-0.00932399667517027,-0.00511126529808838,0.0302608924528317,0.677322393417824,-0.0030377735656662,0.0389673893590954,0.0628398809567099,0.105142546235128,0.0846154405415954,0.0507215505438998,-0.0186447089649439,0.0404507155411521,0.0109485856896472,-0.0872161751579141
"Coping_nutrition",-0.0242286422908239,-0.0201477054726607,-0.0414951450120669,0.0696106280565066,0.684642031579832,-0.0365296964622644,0.022349518508144,0.0467791697053673,0.0869360710885564,-0.0515479864006929,-0.0511347767632227,-0.0606936486019514,0.0352690784223455,-0.0983140317735701,-0.0495434244410042
"Age",-0.0188151414371223,-0.0827961966774859,0.00115265268116455,0.0403997704165546,-0.0213484758023515,0.0484415450322254,0.0567110646039666,-0.000606743183378195,-0.0389829592907595,-0.189056593213632,-0.0505928208584023,-0.024131681468686,-0.0600356453694571,-0.0812768005858595,-0.0804443216758312
"Education",-0.0026860912362582,0.00962457142329809,0.0456429433740488,0.0217875224403788,0.0850093231302522,-0.0213901542443554,-0.0104929389172144,0.0325113906023238,-0.0398765214182834,0.0517068173605922,0.0240428213918394,-0.135037118296072,-0.0287945191129481,-0.197771134921375,-0.527343058908968
"Income",-0.0223058959199125,-0.016795772328146,-0.0136028687069338,0.0169606927829678,0.0362058885884558,-0.000732979232382512,0.00832331404994699,-0.00869139073008714,0.0571075927584534,0.0354548820396213,0.0183108490895295,0.121233410212641,-0.0755265796233458,-0.0149028903518884,-0.631949421605573
"Population_density",-0.0097622255594348,0.0315366309567132,-0.0139085473149013,-0.134379558906104,0.0781723492880288,0.0255710191627744,-0.0222225503167314,0.02389861778063,-0.0771569448792007,-0.0570587667064982,0.0322501425223293,0.0205370010014862,0.0817783153442579,0.012720019817809,-0.014086589324584
"Sexual_Orientation",0.0506153553826184,-0.00353684183173099,0.0483472361758748,-0.0111941889357161,-0.0521268485993832,0.0217613259987766,0.155125812237156,0.0518449736566684,0.011758265496438,0.197051208353254,0.0198194259713174,0.0545847239190788,-0.0048461396305155,0.194102767538187,0.0758547217276076
"Marital_status",-0.0391499680586866,0.0473007018221989,-0.0108026134187055,0.0442717943519497,-0.0949649313275516,-0.0823437848057815,0.0740763770974043,-0.0222361959356512,0.116924300471652,0.240634858150476,0.0124758339523239,-0.0918524153497122,-0.0338365891436034,0.173141337590539,0.304510750670463
"Number_household",0.0246282295937178,0.0240498323308873,-0.00171268325151763,0.0183976662192097,-0.0129133408167479,0.0450165347951845,-0.0514546644940596,0.0220661351500593,0.0343896547563037,0.00467380367767281,0.067230915997145,0.839378931127456,0.0269717666067705,0.0579816969803666,0.000492143040799519
"Number_adults_household",0.00154330835914154,0.00607007037855554,0.0107934979298695,-0.0118016471535281,-0.0152397886126571,-0.0173234828402887,0.0756301672194098,-0.00445879267264207,-0.0123652125807556,0.0194973387611208,-0.018296912890232,0.806115686378917,-0.0189991038634589,0.00453544302191471,-0.0177969855693108
"Employment_status",-0.0385509029505962,-0.00519557353551566,-0.0227728812258946,0.0280223941382664,0.0212242964214387,-0.124716497086987,0.134642461230238,-0.0677852761380184,-0.104530454314036,-0.379977879521385,-0.137066985388226,0.012670823605156,-0.0710689482910074,-0.011528864425595,0.264971823938682
"Academia_status",-0.056528273272307,-0.0203618571040986,0.0602417943488073,-0.016898992035138,-0.0126910104807203,0.0594756963068154,-0.184038685855845,-0.0413416020717414,-0.0796396347400551,-0.420547897259704,-0.0994658996841866,-0.128824380313666,-0.0231393523475739,-0.089332428509415,0.0020723931471549
"Vote_2020",-0.0110302972424279,-0.00629944837341699,-0.047727911414354,-0.133904494268842,-0.018453941874312,-0.00017076102398775,0.0378864733783677,0.00212278012723939,0.0129665644672407,0.0159601472219602,0.00345271582421857,0.1061144232717,-0.00635730710675075,0.574633290163554,0.20960549299976
"Political_affliation",-0.0215113141262234,0.00590993608301981,0.0337704698492615,-0.0524945374767349,-0.013881224382552,-0.02262920353695,-0.0201127534270958,0.0333062648123017,-0.0476202956773971,-0.0202302079797951,-0.00143920207144741,0.0318165253541797,0.010554292784999,0.527155321505315,-0.0351317368991638
"Political_views",-0.0271350350723949,-0.0306338246072011,0.0290761606241322,-0.162978229828659,0.0276055157434734,0.0078421407449022,-0.138342737985563,-0.0185671390864175,-0.00689005427790694,-0.234490224250326,0.038576158836585,0.0355597992966741,0.00842919370146049,0.198681555993282,0.0609236021231272
"Find_out_study",-0.0625363776167922,0.00845078219399628,0.0525053080234249,0.137297771048371,-0.0971793877316404,-0.0501862798071697,-0.202270502762917,-0.0444452071697225,0.0737701972197417,-0.272603694449904,-0.0265982841413627,-0.0203824047052882,-0.278184967525945,0.0422977434290976,-0.0550717202567745
"GAD7_Q1_Feeling_nervous_Recode",0.13980808528218,0.544943860480604,0.288411843657695,0.0460567211143316,-0.0155052256193617,0.303898149597914,0.273006644277642,0.152350105258063,0.163562481383332,0.107438781000942,0.123678020651791,0.0758907311899535,-0.0887022683927002,0.0634585955214035,0.0338651456697007
"GAD7_Q2_cannot_stop_worrying_recode",0.132163735999847,0.721326564472148,0.270529922941058,0.00772043452298644,0.0166509574557091,0.281200682455982,0.230755747096874,0.107351125490333,0.114005505725411,0.156082741997635,0.113470855846388,0.0379149636524649,-0.00695290004173063,0.0464006850982383,0.0731178282591068
"GAD7_Q3_worrying_too_much_recode",0.14471564366613,0.719613147271533,0.27036505261191,0.0434990702354958,-0.0398647950195388,0.29661957890001,0.193838048265657,0.120753997791979,0.144041668401395,0.0616810907820867,0.102948861697601,0.0623053211407999,-0.0294587727232877,0.050881366705779,0.0762376799517862
"GAD7_Q4_trouble_relaxing_recode",0.132282830589887,0.483892878172275,0.277683772586311,0.00136850294637618,-0.00269616034138896,0.554041455966923,0.231849223538515,0.137332330636385,0.0802839169294287,0.101719461771182,0.0698103455860322,0.0885787849757068,0.0284068674305782,0.0233340710027136,0.0315857087832806
"GAD7_Q5_restless_recode",0.137652980211729,0.315492991353379,0.155339886024195,-0.0652087552325101,0.0467170600823431,0.573010964308373,0.321886879235825,0.161275786100774,0.0380343955816095,0.189415350085318,0.0923014754373221,0.0593224556661247,0.0777201334725755,0.0501893044548637,0.0677895165764629
"GAD7_Q6_irritable_recode",0.0999528609558692,0.424874617689484,0.301777959062236,0.0536218355819223,-0.0568748868779073,0.372386760859488,0.235621452990642,0.134105223703087,0.184286090824798,0.130876694529424,0.143047279724414,0.0974105494914415,0.0381532343807431,0.147272768526176,0.0211801902461895
"GAD7_Q7_afraid_something_bad_recode",0.133620990432217,0.504633816137197,0.185074447567728,0.0279550942055686,0.00367098208818338,0.380491868779,0.334080441697438,0.155728837187684,0.107596552105673,0.093134049044083,0.0825086768207077,0.0724385461852691,0.0420352036220329,0.0728049805492983,0.045096083974571
"PHQ9_Q2_Feeling_down_recode",0.183613059664479,0.361484544926735,0.482841042911956,-0.0224276594211473,-0.0373400950694916,0.182776655174941,0.335250739783734,0.169906203339644,0.110638148950236,0.0435480207358853,0.0974624940185309,0.00276775057690931,-0.0148120841526416,0.09267898329524,0.0697844396839191
"PHQ9_Q3_Trouble_sleep_recode",0.135301310597932,0.252188764918044,0.595975815491027,0.0307614614962693,-0.0247331816871668,0.270173646886868,0.198640551275999,0.133785851053101,0.0917288659860277,0.078519195065731,0.0782155032958027,0.0170709976678437,-0.0265195987017566,0.0235205782720997,0.0342665311992807
"PHQ9_Q4_tired_low_energy_recode",0.13727514782027,0.273524738656158,0.661814175643636,0.00949045751766361,-0.0134533051759564,0.223966908091166,0.232505380995738,0.092495643222346,0.139221060665827,0.0917971472719118,0.101850397208203,0.0512600080781764,-0.0652651272729397,0.0323680821767263,0.0338558304469921
"PHQ9_Q5_Poor_appetite_overeating_recode",0.0973176963010592,0.19325814750421,0.522305254226684,-0.00824400105687406,-0.0501014278055643,0.303791507406069,0.300241568807898,0.122740701440662,0.0955087170043761,0.110976645110435,0.137520194054902,0.0325952828377973,0.0520250854135275,0.0633286921192267,0.0603449679043115
"PHQ9_Q6_Feeling_bad_about_self_recode",0.135538221424295,0.342764091629425,0.459792728587936,0.0285900763175099,-0.0542561322929179,0.22607598995465,0.358245377063123,0.11292293049901,0.11843742705466,0.106692899303363,0.0645646977924734,0.073602234115373,0.0420991703497787,0.139709836250814,0.115567259336761
"PHQ9_Q7_Trouble_concentrating_recode",0.110909213687028,0.260054919438084,0.368973430823986,-0.0103263402593048,0.0361831716702944,0.351170510273902,0.443139223222098,0.119716280764587,0.0215287215412813,0.139665478591297,0.0779324079494548,0.0170752986952524,0.0160380837833895,0.0771788273406811,0.0381817293972489
"PHQ9_Q8_thinking_slowly_fidgety_recode",0.0698628845645518,0.16134503330833,0.258217757099798,-0.079656910779557,0.0964904540043598,0.373716938483742,0.444549963514473,0.135940297905104,-0.0295746631482801,0.211995763962776,0.0397617701110308,0.0645238915377338,0.168270069817908,0.108246292171897,0.102428030668063
"PHQ9_Q9_SI_Thoughts_recode",0.0400145410418867,0.169504339314009,0.215765096224197,-0.100891881856368,0.0415866956296048,0.269315086199739,0.495100836931928,0.0876536435800433,-0.0318338301779338,0.282202537997262,0.0530914229717603,0.0368871302609007,0.223625169917922,0.116414154654744,0.0616583685084778
"PHQ9_Q10_Impact_of_Problems_recode",0.16434657092684,0.306793742525578,0.339135726297704,0.0493779664879657,-0.0256444633831354,0.295314483988306,0.298872494087654,0.141489182193104,0.128848947364007,0.122462773246563,0.103146396454417,0.0549761708915545,0.0195508784963551,0.0697452048283878,0.110122034128617
"Covid_wellbeing_overall_recode",0.709389799543252,0.106536410978748,0.139128225186839,0.0657327467094803,0.0534792906501299,0.10267992236347,0.0606911773524761,0.145775527826348,-0.00794607904781048,0.179188591545973,0.138770725442036,0.0569263169802453,0.095473829871266,-0.0585545948568032,0.0686022549302378
"Covid_Wellbeing_Physical_recode",0.654418174163502,0.0753082162276044,0.0996068688629652,-0.00609306072728597,0.0413412279503448,0.0571663528554437,0.114796161212579,0.0880514780182803,-0.0596102955337522,0.182447007965297,0.176495919084974,0.0525450543733568,0.140230735264002,-0.0748337488340358,0.0868724383329838
"Covid_wellbeing_Emotional_recode",0.827898766564448,0.14102131922522,0.0674818455180076,0.0864822489442053,-0.0198582781896769,0.122501615452918,0.160046927355046,0.122289780807155,0.0975508484048169,0.0307388213123291,0.100864693646847,0.0458766528436462,0.0189197189296897,0.022957635817682,-0.0035634153930417
"Covid_wellbeing_psychological_recode",0.781153215729494,0.152997112936197,0.151996747794928,0.0773223510663707,-0.0262697667572743,0.154109924044782,0.144259623448803,0.122757422163405,0.113859513079615,0.03819467467808,0.096920544964177,0.0192578948440468,-0.0161158799638564,0.0397233636215301,-0.0309776263686195
"Covid_wellbeing_social_recode",0.551797598613062,0.0562352939928604,0.113317012553201,0.147691686642233,0.0141952016723623,0.0735490331057301,0.0276931375839919,0.132027224148587,0.106546636352198,0.0257317470150656,0.10953019271079,0.0186963304229039,-0.0361681634300839,-0.0614435181940233,-0.0492079091018666
"Covid_wellbeing_financial_recode",0.571522668939302,0.099551577573049,0.206734064908341,0.0805291201811136,0.0268525507859135,0.144090895892658,-0.155405981994448,0.150685685307457,0.0322818700459571,0.0946381843310944,0.100825414240834,-2.27324526720081e-05,0.107027672106677,-0.0791564370867561,0.201450092110335
"Followed_Protests_recode",0.149083014982753,0.0354912963836384,-0.0484406496761904,0.505895249481546,0.0933090267917075,0.0795988077317945,-0.0279548991634776,0.113770396113842,0.0415768992826272,0.216609755110467,0.094528471792422,-0.000250212255475056,-0.0839271415304368,-0.215631426464519,-0.0982757747208072
"Protests_support_recode",0.063076130235027,0.0129167588320231,0.0126915746293002,0.724470254329424,0.0575957488087739,-0.0124766647517284,-0.0266726203359945,0.00551142239380296,-0.0132004361840394,0.0534251750043484,0.0733043347448711,-0.00862514598384169,-0.207991864727677,-0.0911947102513835,-0.0182908519868114
"Approval_Trump_Protests_recode",0.0494283555454118,0.0107075115641828,-0.0314160469615714,-0.194150927055271,-0.00209110184041192,0.0278744986097025,0.0289070840400429,-0.0530415546679516,-0.0323763606983735,0.144489808656884,-0.0268064191724095,0.0397818963128335,0.682056115249467,0.0742176838173453,0.0833237148478226
"Protests_appropriate_response_recode",0.0274083333643116,-0.0440894032932977,0.0162500639495391,0.555757791291529,0.0139793786206471,-0.0415079865084595,0.0605992986195946,-0.0269182818839035,0.0953799403630614,-0.0971419611303183,0.0163104465462247,-0.0071349063158979,0.0714073088391154,-0.0809187385411188,-0.065584790832
"Protests_propertydamanage_undermine_recode",0.0595078429249386,0.0080670813545865,0.0232014874309043,0.289459241628971,-0.0290249840506521,-0.0879705427825952,-0.0311919421852086,-0.0656082453921631,0.0956765492448262,-0.212539907375758,0.0051009729593698,-0.0342772805615972,0.252783589304598,-0.102836408796792,-0.0710123773629179
"Protests_sympathy_recode",0.0588083613336598,0.0238620930391792,-0.0197965255457926,0.657378585781659,0.0145729645431342,-0.0339651052618747,0.0168276159365955,0.0299271639965207,0.15276724599581,-0.0788001187698191,0.0210058492961419,0.0051905255560605,-0.120410577870294,-0.107463426223459,-0.0382000194141217
"Protests_police_good_job_recode",0.0470229997233302,-0.0800989671203257,-0.0384283199950252,-0.0419192686238562,0.0396273270420358,-0.0139015229646334,0.0072268394182752,-0.144168586369739,-0.0817924994457485,-0.115674390155726,-0.00350250570648544,-0.0303798403491453,0.608043333056136,-0.0774122947820224,0.00855556370084401
"Prior_Covid_experienced_racial_discrimination_recode",0.0647461741355763,0.031014389744184,0.0384640823179719,-0.00792495908118785,0.0515747122269233,0.0691905282743378,0.0842511177927005,0.806336275606162,0.0134562174292226,0.0372021351297659,0.0694220528839235,0.0248210240841669,-0.0576934075844563,0.00277612906181787,0.00811898408716733
"Covid_experienced_racial_discrimination_recode",0.0932037682475865,0.0619143661244221,0.0511584216193011,0.04736244897421,0.0377840929530345,0.0482934486600881,0.0265623817995704,0.881513768621991,0.074638554663246,0.0514897352959184,0.0580626321027411,0.0117212684840569,-0.0382469320328526,0.0201071032381449,0.00139190356126403
